pagelink,abstract,smallImg,name,time
http://2018.ifeng.com/a/20180711/59110583_0.shtml,澎湃新闻特约撰稿杨健/仰卧撑足球亨利拥抱德尚。“我会很骄傲地证明给亨利看——你选错了阵营。面对他最好的方式，就是赢得比赛。”吉鲁的话应验了。赛后，亨利,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/fck/2018_28/61aacc67c44abb4_w600_h654.jpg,亨利的比利时“历险记”：打破内讧传统，他只是想当齐达内,2018-07-11 08:24
http://2018.ifeng.com/a/20180711/59110538_0.shtml,凭借着乌姆蒂蒂的进球，法国男足1比0击败了比利时队，时隔12年后再度晋级到了世界杯决赛中。虽然法国成功晋级，但比赛过程却惹来了不小的争议。本场比赛，法国队在进球之后全体回撤防,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/ED4420646E0EBBBF4E2F90680DF0E709C0DF9F23_size57_w641_h436.jpeg,反足球! 比利时双星怒批法国摆大巴战术：输球也不学,2018-07-11 08:14
http://2018.ifeng.com/a/20180711/59110531_0.shtml,原标题：博格巴：半决赛胜利献给泰国被困小球员在世界杯半决赛，法国1-0战胜比利时，成功晋级决赛，而法国中场博格巴把这场比赛献给泰国小球员们。此前泰国清莱府“野猪”,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/4B70B9A31C46364ED2EBC7B90D20680FB69DC750_size32_w982_h274.jpeg,博格巴：半决赛胜利献给泰国被困小球员,2018-07-11 08:11
http://2018.ifeng.com/a/20180711/59110287_0.shtml,亨利坐在比利时队的教练席上，已经成为了本届世界杯的常见风景，不过这次亨利对阵法国队，还是让人感觉怪怪的，毕竟法国是他的祖国，而且他曾帮助法国队赢得世界杯冠军。亨利还是德尚,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/DD14D9BEAC5B9DACFB9F16725C638E83F1D34032_size29_w640_h373.jpeg,亨利很矛盾！自己国家的球队晋级了，他却不能微笑,2018-07-11 07:50
http://2018.ifeng.com/a/20180711/59110284_0.shtml,法国对比利时的比赛，乌姆蒂蒂发挥了关键作用，他不但防守稳固，还帮助法国队打入了致胜进球，而进球之后他扭屁股庆祝的方式，也引发了热议。尽管身上带着一点小伤病，乌姆蒂蒂还是在,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/F6D0B0B2F1306404B875CE92FDD2A6E16FD29842_size63_w539_h483.jpeg,乌姆蒂蒂重演普约尔8年前一幕 巴萨世界杯进球数排第一,2018-07-11 07:50
http://2018.ifeng.com/a/20180711/59110243_0.shtml,澎湃新闻特约撰稿追忆默滕斯（中）在比赛后情绪低落。本文图片均来自新华社比利时队未能超越前辈32年前留下的痕迹，但他们依旧是无可挑剔的“黄金一代”。从2006年、2010年,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/fck/2018_28/37a77b3f1f89ecf_w600_h374.jpg,比利时如何诞生“黄金一代”，这只是一个关于坚持的故事,2018-07-11 07:52
http://2018.ifeng.com/a/20180711/59109576_0.shtml,参考消息网7月10日报道：“永远，永远不要和FIFA（国际足联）过不去，”24岁的美国记者莫莉·扎克曼说，2018俄罗斯世界杯开赛的第一个星期，她就得到了教训。据,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/a/2018_28/9dcc2cf75a8b780_size22_w600_h337.jpg,美国女记者用假证件看世界杯比赛 被关进“地牢”,2018-07-11 07:31
http://2018.ifeng.com/a/20180711/59109264_0.shtml,澎湃新闻特约撰稿柳十四/仰卧撑足球法国队的铁腰坎特。看完了法国VS比利时，著名足球杂志《442》发出了这样的感叹：“有人能检查一下，确保今晚球场上肯定只有一个坎特吗？这个,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/fck/2018_28/45ac2d462b9879c_w600_h378.jpg,法国最强之人！没有过不去的坎，只有过不去的坎特,2018-07-11 07:17
http://2018.ifeng.com/a/20180711/59109234_0.shtml,,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/ad8162be3d5acf9_size172_w1024_h639.jpg,[一汽丰田特约]法国总统比利时皇室观战 马克龙振臂欢呼,2018-07-11 07:13
http://2018.ifeng.com/a/20180711/59109232_0.shtml,澎湃新闻记者蒲垚磊法国队教练组欢庆胜利。世界杯的一个决赛名额已经产生。北京时间7月11日凌晨，首场世界杯半决赛打响，凭借着乌姆蒂蒂的进球，法国1比0力克比利时队，时隔12年再进,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/fck/2018_28/a8fbcb05850c0cc_w450_h239.gif,后卫拯救法国队，还是德尚套路深啊,2018-07-11 07:13
http://2018.ifeng.com/a/20180711/59109186_0.shtml,世界杯的奖项，除了世界杯冠军之外，还有世界杯金球奖，以及世界杯最佳射手，目前，世界杯冠军自然还是疑问，但世界杯最佳射手已经无比明朗了：打进6球的凯恩已经锁定这个奖项，因为,http://d.ifengimg.com/w145_h103/img1.ugc.ifeng.com/newugc/20180704/6/wemedia/11d1d08c3b8733c538f318a66f6454180730d8fc_size31_w650_h365.jpg,比利时被淘汰，让莫德里奇锁定“世界杯金球奖”？,2018-07-11 06:58
http://2018.ifeng.com/a/20180711/59109146_0.shtml,原标题：（体育·世界杯）达利奇：如果克罗地亚夺冠，可能国内不上班了新华社莫斯科7月10日电（记者岳东兴白旭）主教练达利奇10日在赛前表示，克罗地亚为了重返世界杯四强已经,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/8b38728f6f66dab_size24_w649_h436.jpg,克罗地亚主帅：如果夺冠 可能国内没人去上班了,2018-07-11 06:18
http://2018.ifeng.com/a/20180711/59109142_0.shtml,原标题：法国队将帅：正在书写球队历史 志在世界杯再次夺冠中新网圣彼得堡7月10日电 在以1:0战胜“欧洲红魔”比利时队后，法国队成为首支晋级俄罗斯世界杯决赛的球队。1998,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/2553A443ADA9A44536AD4831166D2B109325C804_size40_w550_h377.jpeg,法国队将帅：正在书写球队历史 志在世界杯再次夺冠,2018-07-11 06:55
http://2018.ifeng.com/a/20180711/59109143_0.shtml,原标题：比利时队一球小负告别世界杯：门将不服首相称赞中新网北京7月11日电10日在以1:0战胜“欧洲红魔”比利时队后，法国队成为首支晋级决赛的球队。以微小的差距遗憾告负,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/23F2884DBBABDCFCDD47D7CCA375DE0E1C33493D_size48_w550_h396.jpeg,比利时首相称赞球队：谢谢你们！你们是最棒的,2018-07-11 06:55
http://2018.ifeng.com/a/20180711/59109141_0.shtml,原标题：杨晨：法国赢球有运气成分 定位球成打破僵局利器中新网7月11日电 北京时间7月11日凌晨，2018俄罗斯世界杯第一场半决赛在圣彼得堡体育场打响，由“高卢雄鸡”法国迎,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/C5C145A6B62160381F4F5C48718F734B7ADBC647_size39_w550_h431.jpeg,杨晨：法国赢球有运气成分 定位球成打破僵局利器,2018-07-11 05:25
http://2018.ifeng.com/a/20180711/59109140_0.shtml,原标题：索斯盖特展望半决赛：英格兰队还要打破新的纪录中新网北京7月11日电 据外媒报道，英格兰队主教练索斯盖特希望，他的年轻球队能在莫斯科当地时间周三的与克罗地亚的世界杯半决,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/37DE53E9E1F88F9EE0B16CD18E1FB08835B7D183_size35_w349_h500.jpeg,索斯盖特展望半决赛：英格兰队还要打破新的纪录,2018-07-11 00:55
http://2018.ifeng.com/a/20180711/59109139_0.shtml,原标题：连续两场苦战后疲劳吗？克罗地亚大将：不存在的中新网北京7月11日电 据外媒消息，克罗地亚后卫洛夫伦相信，他的球队已经做好了在当地时间11日的世界杯半决赛中迎战英格兰队的,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/a/2018_28/755b91ba40057a6_size21_w635_h398.jpg,连续两场苦战后疲劳吗？克罗地亚大将：不存在的,2018-07-11 02:55
http://2018.ifeng.com/a/20180711/59109137_0.shtml,原标题：马丁内斯：角球细节决定成败 球队力争拿到第三名中新网7月11日电北京时间7月11日凌晨，2018俄罗斯世界杯第一场半决赛在圣彼得堡体育场打响，欧洲老牌强队法国队迎战欧洲新贵,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/3B0E0EB7D3B5E3E4457F1DA12F0AF5752A8F4A6D_size35_w550_h366.jpeg,比利时主帅：角球细节决定成败 球队力争拿到第三名,2018-07-11 05:55
http://2018.ifeng.com/a/20180711/59109136_0.shtml,原标题：苏克傀儡？魔笛伪证？揭秘不为人知的克罗地亚足坛中新网客户端北京7月11日电当地时间11日晚，俄罗斯世界杯将展开第二场半决赛的争夺，由克罗地亚队迎战英格兰。在“新黄,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/4606174D866DA34558BE115C2284EE73C07BCC98_size43_w500_h348.jpeg,苏克傀儡？魔笛伪证？揭秘不为人知的克罗地亚足坛,2018-07-11 06:40
http://2018.ifeng.com/a/20180711/59109135_0.shtml,原标题：比利时门将：一味防守 法国的胜利让足球运动蒙羞中新网圣彼得堡7月11日电在当地时间11日进行的俄罗斯世界杯半决赛中，法国队借助后卫乌姆蒂蒂下半场头球破门1:0小胜比利时队,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/06482EA8F577C932F8D003F8317F0E59AF779F17_size45_w550_h409.jpeg,比利时门将：一味防守 法国的胜利让足球运动蒙羞,2018-07-11 06:55
http://2018.ifeng.com/a/20180711/59109104_0.shtml,世界杯历史上，只有两人作为球员和教练都拿过世界杯冠军，一个是巴西人扎加洛，另一个则是足球皇帝贝肯鲍尔，现在，德尚有望成为第三人！作为法国主帅，他的执教曾受到质疑，尤其是两,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/1D1906D6A40638FDAC9CF1C43E923152E6B9F2D4_size213_w588_h391.png,史上第3人？法国主帅逼近神奇纪录 里皮瓜帅都做不到,2018-07-11 06:18
http://2018.ifeng.com/a/20180711/59109095_0.shtml,,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/d3597d59b56a588_size917_w1024_h738.jpg,小小年纪不学好！姆巴佩恶意拖延时间染黄被狂吐槽,2018-07-11 06:55
http://2018.ifeng.com/a/20180711/59109053_0.shtml,北京时间7月11日凌晨，俄罗斯世界杯半决赛进行，法国1比0击败比利时，乌姆蒂蒂打进全场唯一进球，虽然乌姆蒂蒂是后卫，但他的头球攻门像极了20年前的世界杯决赛上，齐达内甩头攻门，,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/6A01D08FF151B0ED0AD3EB58FEF90411C5F8C617_size208_w179_h64.gif,法国复制20年前决赛一幕 5亿先生这刻被齐达内附体,2018-07-11 06:13
http://2018.ifeng.com/a/20180711/59109052_0.shtml,北京时间7月11日凌晨，俄罗斯世界杯半决赛进行，法国1比0击败比利时，昂首杀入决赛，第一时间，世界杯夺冠赔率更新，法国遥遥领先，而英格兰和克罗地亚，似乎要配太子读书了。杀入决,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/167DBD7ED1A6D6AA4FE32DF95EC5CE320CF834E0_size6_w709_h120.png,冠军没悬念？夺冠赔率法国遥遥领先 英克恐陪跑,2018-07-11 06:07
http://2018.ifeng.com/a/20180711/59109049_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/bc8a7f9dae7cd2e_size40_w640_h442.jpg,姆巴佩伤停补时“秀演技” 赖皮式拖时间吃黄牌,2018-07-11 06:50
http://2018.ifeng.com/a/20180711/59109045_0.shtml,原标题：阿扎尔：我们是最棒的，法国没能踢出最漂亮的足球北京时间7月11日，比利时0-1法国无缘决赛，阿扎尔赛后接受了法国电视1台的采访。阿扎尔表示：“我们有些失望，我们梦想,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/04DC782F202D91A89E2D6F1AB56E27895AB48FCA_size62_w774_h358.png,阿扎尔：我们是最棒的，法国没能踢出最漂亮的足球,2018-07-11 06:27
http://2018.ifeng.com/a/20180711/59109043_0.shtml,原标题：0球夺冠？吉鲁有望复制二十年前法国9号操作2018年7月11日，世界杯半决赛首场比赛法国1-0战胜比利时进军决赛，法国首发中锋、9号吉鲁再遭进球荒。在本届比赛中，吉鲁5次首发，,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/CC36F8CBDBA76E94AE5E2DEB7258433388567F0E_size49_w800_h365.jpeg,0球夺冠？吉鲁有望复制二十年前法国9号操作,2018-07-11 06:23
http://2018.ifeng.com/a/20180711/59108891_0.shtml,虎扑7月11日讯BBC 的解说员在法国战胜比利时后评价这场比赛，费迪南德着重谈到了博格巴的表现。帕特-内文：我希望英格兰击败克罗地亚，他们更强大，他们会给法国制造麻烦。法国会被当,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/fck/2018_28/de535ee95333095_w614_h315.jpg,BBC嘉宾：法国在防守时展现丑陋一面，英格兰能赢法国,2018-07-11 06:31
http://2018.ifeng.com/a/20180711/59108654_0.shtml,,http://d.ifengimg.com/w145_h103/p3.ifengimg.com/a/2018_28/46504f81e80d627_size267_w1024_h683.jpg,高卢雄鸡时隔12年挺进决赛 太太团亲眼见证,2018-07-11 06:19
http://2018.ifeng.com/a/20180711/59108623_0.shtml,虽然拼尽全力，但“欧洲红魔”比利时还是遗憾的被法国挡在了决赛之外，而这批黄金一代的球星们要想实现世界杯夺冠梦恐怕只能等到四年之后了。虽然比利时遗憾无缘决赛很大是,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/06E5C622A7832E309503F981CC4AC9726FAA21EB_size25_w550_h371.jpeg,淘汰赛至今0球！世界杯又一伪巨星现原形 他只会虐菜,2018-07-11 06:05
http://2018.ifeng.com/a/20180711/59108618_0.shtml,北京时间7月11日，世界杯半决赛法国1-0击败比利时，时隔12年再次闯入世界杯决赛！本场比赛，法国队利用中后卫乌姆蒂蒂在下半场开始阶段的角球头球破门，完成了场上的领先，并在随后的,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/2D072D1121F28E19BF4B124ABB0469E5AE3C73D9_size724_w941_h610.png,世界杯88年神奇定律！德尚玄学护体 比利时破不了,2018-07-11 04:02
http://2018.ifeng.com/a/20180711/59108617_0.shtml,1-0击败比利时后，法国队赢得了18亿欧元强强对话的胜利，时隔12年后再次进入到世界杯的决赛！距离冠军，法国队还差一步，这支法国队没有特别明显的短板，可以说冠军在望。本次世界杯,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/30749C49F624CB784FA2F5377AC62F47ACCCD274_size43_w574_h375.jpeg,法国距离缔造新王朝还差一步 最大短板吐饼后躺冠？,2018-07-11 04:02
http://2018.ifeng.com/a/20180711/59108616_0.shtml,北京时间7月11日两次，比利时与法国半决赛，上半场第31分钟，比利时队长阿扎尔上演了一次非常精彩的半场一条龙奔袭，虽然最终切尔西天王还是将球带出了底线，但阿扎尔中线附近拿球转,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/41D071CB01E547C168BA9549D7B0EDAC688810D2_size35_w532_h346.jpeg,比梅西还过分！阿扎尔犯罪式过人：晃晕法国后卫,2018-07-11 03:29
http://2018.ifeng.com/a/20180711/59108615_0.shtml,北京时间7月11日，俄罗斯世界杯首场1/4决赛上演，妖星遍地的法国队，面对黄金一代的比利时。最终，“欧洲红魔”还是不敌强大的法国，乌姆蒂蒂致命头球，吹灭了比利时人的希,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/299152E2AB5D31DA53B01117912EB34507C6CA4B_size30_w524_h327.jpeg,又一豪门倒下，比利时错失最好机会，黄金一代解散？,2018-07-11 04:06
http://2018.ifeng.com/a/20180711/59108587_0.shtml,2018年俄罗斯世界杯半决赛，法国对阵比利时，伤停补时阶段有这样一个细节。那就是姆巴佩在给对手界外球时拖延时间的时候有一个比较不职业的行为。此时比利时获得界外球。然而姆巴佩却,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/033B4BD036048D8F692E259985F59B421BDBE648_size3816_w438_h203.gif,中超球星补时怒打姆巴佩！天才小将变坏小子引发众怒,2018-07-11 04:36
http://2018.ifeng.com/a/20180711/59108585_0.shtml,19岁的姆巴佩有着太多的天赋与未知，然而，最近两场淘汰赛，面对乌拉圭和比利时，这位帝星却屡屡出现“败人品”的行为：面对乌拉圭，在2-0领先的情况下，姆巴佩公然在对手,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/9211C1A0297AC08ED2EC46E59A4B47CA08B36C9E_size42_w560_h399.jpeg,姆巴佩骚出天际，一拉一磕大师操作 球技满分球品负分,2018-07-11 05:14
http://2018.ifeng.com/a/20180711/59108584_0.shtml,凭借着乌姆蒂蒂的进球，法国时隔12年以后再度杀进了世界杯的决赛。本场比赛，法国阵中的19岁天才姆巴佩继续有不俗的发挥，他的多次突袭都给比利时防线带来巨大的麻烦。然而和上一场对,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/D92CFE19646E7E67000DBFEC241D21FC94FAC77D_size40_w641_h395.jpeg,姆巴佩又惹事！补时为拖时间“演戏” 被中超外援怒推,2018-07-11 04:50
http://2018.ifeng.com/a/20180711/59108581_0.shtml,北京时间7月11日凌晨，俄罗斯世界杯半决赛进行，法国1比0击败比利时，本届世界杯，他们已经完成了四场零封。1998年，法国问鼎世界杯冠军时，前6战也是4场零封。现在，法国迎来了问鼎,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/1FAA2497B4603849B55A4B8B1C347486E6659E91_size216_w527_h327.png,4场零封！法国复制20年前夺冠路 一定律昭示必拿冠军,2018-07-11 05:26
http://2018.ifeng.com/a/20180711/59108580_0.shtml,北京时间7月11日凌晨，俄罗斯世界杯半决赛进行，法国1比0击败比利时，高卢雄鸡率先杀入决赛。淘汰赛中，法国连续击败阿根廷、乌拉圭、比利时三支夺冠热门，他们无愧第一热门。近20年,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/9E03ECB88BA45D40A67AE377DE4D94968F73E285_size347_w657_h469.png,淘汰三大豪门！法国近20年3进决赛 冠军在向他们招手,2018-07-11 05:22
http://2018.ifeng.com/a/20180711/59108571_0.shtml,北京时间7月11日凌晨，俄罗斯世界杯半决赛进行，法国1比0击败比利时，此役，心情最复杂的无疑是亨利，作为比利时助教，亨利肯定希望欧洲红魔获胜。但是，法国又是他的祖国。赛后，亨,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/295205536AAFBBF60D12963AF507503521EC8A40_size397_w634_h363.png,揪心一幕！亨利拥抱法国队员 他真心祝贺对手进决赛,2018-07-11 05:32
http://2018.ifeng.com/a/20180711/59108570_0.shtml,俄罗斯世界杯半决赛第一场，法国VS比利时，最终凭借乌姆蒂蒂的头球，高卢雄鸡笑到了最后。这场比赛，身为32强身价最高的法国队，全队达到了10.8亿欧元，而比利时也不甘示弱，全队身价,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/5598305634C16B1E691CF8D6C60A4C75BCB8E277_size45_w596_h377.jpeg,马云张近东现身半决赛！3000亿身价完爆法比巨星,2018-07-11 06:04
http://2018.ifeng.com/a/20180711/59108544_0.shtml,北京时间7月11日，俄罗斯世界杯结束了第一场半决赛的争夺，法国队1-0战胜了比利时，昂首挺进最终的决赛。赛后法国主帅德尚接受了采访。 “这个成就是巨大的，我们的球员在今后两,http://d.ifengimg.com/w145_h103/p0.ifengimg.com/pmop/2018/0711/AEE881597FC8768A838180EF40CF61BEEE1DDAAD_size40_w768_h432.jpeg,德尚：球员具备争冠竞争力 不会忘记两年前的决赛,2018-07-11 06:00
http://2018.ifeng.com/a/20180711/59108432_0.shtml,凤凰网体育讯 乌姆蒂蒂通过角球打进全场唯一进球，法国队击败比利时，1998年以来第三次闯进决赛，比利时主教练马丁内斯内心感到“巨大的失落”。当一支国家队结束了本届世,http://d.ifengimg.com/w145_h103/p2.ifengimg.com/a/2018_28/a8c8a909b9204d1_size144_w1024_h750.jpg,比利时主帅输球后倍感失落：不谈下课，争取赢得第三名,2018-07-11 05:47
http://2018.ifeng.com/a/20180711/59108431_0.shtml,原标题：法国3名后卫本届世界杯破门，上次还是1998年北京时间7月11日凌晨，法国队依靠着乌姆蒂蒂的进球1-0击败比利时，时隔12年挺进世界杯决赛，和上一场一样，这一次为他们打开胜利,http://d.ifengimg.com/w145_h103/p1.ifengimg.com/a/2018_28/70f52ebae00fe9e_size82_w982_h597.jpg,本届世界杯法国队已有3名后卫破门 上次还是1998年,2018-07-11 05:33
